Time,Power (MW)
2023-06-01T00:00:00,0.09769798915567038
2023-06-01T00:05:00,0.11141743074112506
2023-06-01T00:10:00,0.11782082805014017
2023-06-01T00:15:00,0.12125747605457618
2023-06-01T00:20:00,0.13290336369211753
2023-06-01T00:25:00,0.14673178027030598
2023-06-01T00:30:00,0.1586294369417153
2023-06-01T00:35:00,0.15023518930122826
2023-06-01T00:40:00,0.16811508534763034
2023-06-01T00:45:00,0.18258802793628295
2023-06-01T00:50:00,0.17513950522876065
2023-06-01T00:55:00,0.1877378326507839
2023-06-01T01:00:00,0.20480554476302637
2023-06-01T01:05:00,0.21421103887656673
2023-06-01T01:10:00,0.22019819150203415
2023-06-01T01:15:00,0.22349892544261318
2023-06-01T01:20:00,0.22632222364723956
2023-06-01T01:25:00,0.23175595312455535
2023-06-01T01:30:00,0.24052609607491987
2023-06-01T01:35:00,0.25552518209650293
2023-06-01T01:40:00,0.2705064415890538
2023-06-01T01:45:00,0.27298752625441647
2023-06-01T01:50:00,0.28545795789127903
2023-06-01T01:55:00,0.2938124036875743
2023-06-01T02:00:00,0.3039540273448792
2023-06-01T02:05:00,0.31521175886622294
2023-06-01T02:10:00,0.3155030206472476
2023-06-01T02:15:00,0.3161107537510008
2023-06-01T02:20:00,0.34112960513533525
2023-06-01T02:25:00,0.34937972244202636
2023-06-01T02:30:00,0.3571745143361907
2023-06-01T02:35:00,0.36212772610819066
2023-06-01T02:40:00,0.35797211595691586
2023-06-01T02:45:00,0.38082894308208043
2023-06-01T02:50:00,0.3750387522163951
2023-06-01T02:55:00,0.3824587240473126
2023-06-01T03:00:00,0.3907330934354329
2023-06-01T03:05:00,0.403688385047439
2023-06-01T03:10:00,0.4148602547127
2023-06-01T03:15:00,0.4285842751895332
2023-06-01T03:20:00,0.4238268990363058
2023-06-01T03:25:00,0.44007222666095097
2023-06-01T03:30:00,0.4490478314906996
2023-06-01T03:35:00,0.4674237540014827
2023-06-01T03:40:00,0.47092893321028173
2023-06-01T03:45:00,0.47126615691260143
2023-06-01T03:50:00,0.47613475211266837
2023-06-01T03:55:00,0.48926990337884113
2023-06-01T04:00:00,0.49186188191250196
2023-06-01T04:05:00,0.5127990902990495
2023-06-01T04:10:00,0.5199376133809048
2023-06-01T04:15:00,0.5207775380106373
2023-06-01T04:20:00,0.5293955319144463
2023-06-01T04:25:00,0.5500865967351156
2023-06-01T04:30:00,0.5500155065547345
2023-06-01T04:35:00,0.5564750797217496
2023-06-01T04:40:00,0.5649682145643139
2023-06-01T04:45:00,0.5661307058513856
2023-06-01T04:50:00,0.5921378041633986
2023-06-01T04:55:00,0.5862455628241348
2023-06-01T05:00:00,0.6080029637765809
2023-06-01T05:05:00,0.6082440859958699
2023-06-01T05:10:00,0.6240440393854549
2023-06-01T05:15:00,0.6248778614147322
2023-06-01T05:20:00,0.6342024876286718
2023-06-01T05:25:00,0.6391318696040366
2023-06-01T05:30:00,0.6538800587746585
2023-06-01T05:35:00,0.6516701914886005
2023-06-01T05:40:00,0.6749426578790391
2023-06-01T05:45:00,0.6721968386793131
2023-06-01T05:50:00,0.6783319836957717
2023-06-01T05:55:00,0.688083796337159
2023-06-01T06:00:00,0.7018972034712532
2023-06-01T06:05:00,0.7058004809689407
2023-06-01T06:10:00,0.6956333445912678
2023-06-01T06:15:00,0.7093910592928951
2023-06-01T06:20:00,0.7087415578038689
2023-06-01T06:25:00,0.702677602503616
2023-06-01T06:30:00,0.7045711664318387
2023-06-01T06:35:00,0.7083091675336984
2023-06-01T06:40:00,0.7109705914727785
2023-06-01T06:45:00,0.7263160785734668
2023-06-01T06:50:00,0.7223820010326183
2023-06-01T06:55:00,0.7231110944006206
2023-06-01T07:00:00,0.7157261621059601
2023-06-01T07:05:00,0.7330088516457057
2023-06-01T07:10:00,0.72583206001131
2023-06-01T07:15:00,0.733273517128486
2023-06-01T07:20:00,0.7318510696264241
2023-06-01T07:25:00,0.7286184187824464
2023-06-01T07:30:00,0.7261079857971003
2023-06-01T07:35:00,0.7449222646446021
2023-06-01T07:40:00,0.7306517305331075
2023-06-01T07:45:00,0.7328165938935619
2023-06-01T07:50:00,0.733386535071074
2023-06-01T07:55:00,0.7460775299941897
2023-06-01T08:00:00,0.7394897567255999
2023-06-01T08:05:00,0.7406901893861282
2023-06-01T08:10:00,0.7499861236512433
2023-06-01T08:15:00,0.749104127550008
2023-06-01T08:20:00,0.7588239823625743
2023-06-01T08:25:00,0.757150424641881
2023-06-01T08:30:00,0.7629967466070804
2023-06-01T08:35:00,0.7555544915671454
2023-06-01T08:40:00,0.7681178268537375
2023-06-01T08:45:00,0.7656997433495373
2023-06-01T08:50:00,0.7710221907304076
2023-06-01T08:55:00,0.7738539326022422
2023-06-01T09:00:00,0.7610295477125014
2023-06-01T09:05:00,0.7638854919409113
2023-06-01T09:10:00,0.7755730775175501
2023-06-01T09:15:00,0.7763335644437441
2023-06-01T09:20:00,0.7814512105116733
2023-06-01T09:25:00,0.7792282279509838
2023-06-01T09:30:00,0.7795185100334071
2023-06-01T09:35:00,0.7730831129223906
2023-06-01T09:40:00,0.7722955998583847
2023-06-01T09:45:00,0.7749573389826948
2023-06-01T09:50:00,0.7918467982358326
2023-06-01T09:55:00,0.7916628214777051
2023-06-01T10:00:00,0.7846074539433856
2023-06-01T10:05:00,0.7962565955243737
2023-06-01T10:10:00,0.7894861861937824
2023-06-01T10:15:00,0.7870552224947555
2023-06-01T10:20:00,0.793907326470727
2023-06-01T10:25:00,0.7949618099304431
2023-06-01T10:30:00,0.80966993987071
2023-06-01T10:35:00,0.809437889584562
2023-06-01T10:40:00,0.8136724840931058
2023-06-01T10:45:00,0.7957062928382637
2023-06-01T10:50:00,0.8024844236054667
2023-06-01T10:55:00,0.8020487937813723
2023-06-01T11:00:00,0.8066961579166085
2023-06-01T11:05:00,0.8208038368581866
2023-06-01T11:10:00,0.8175113794773317
2023-06-01T11:15:00,0.8139961104858778
2023-06-01T11:20:00,0.8267945661270999
2023-06-01T11:25:00,0.8144730265875318
