Time,Horizon_1,Horizon_2,Horizon_3,Horizon_4,Horizon_5,Horizon_6,Horizon_7,Horizon_8,Horizon_9,Horizon_10,Horizon_11,Horizon_12
2023-06-01T00:00:00,0.1325803866349592,0.13161339361070543,0.1006007598451164,0.1252838565047991,0.15508843258194296,0.15557728203392301,0.17596181269212186,0.15254518584439528,0.15606386857066115,0.20124981538510406,0.17689365403061746,0.19587297845526966
2023-06-01T00:05:00,0.1257153801377159,0.09451416326588549,0.13223228014400698,0.16604468337529762,0.17163049463328828,0.13893043441546996,0.1925974541174491,0.17409416782665127,0.18036149068644997,0.1966039205713896,0.22755015532694112,0.24389722028264343
2023-06-01T00:10:00,0.09454879791673726,0.11215338299294281,0.15966748515176754,0.15446029404367478,0.17240321816195037,0.14951550678007586,0.1810624721801731,0.1639968613986691,0.17050368613642852,0.21093458684823893,0.2058797063821729,0.19940782126822806
2023-06-01T00:15:00,0.14173019143723375,0.14982932077543396,0.1866924285532675,0.1439047317744946,0.19362325375454548,0.17659956090262466,0.18065823149459237,0.18690402570937562,0.18933837497042588,0.23132109109417934,0.23978801343239173,0.23945657642012483
2023-06-01T00:20:00,0.14103316386538903,0.13887553394478486,0.16773367206257325,0.16631190358050313,0.17975671346223057,0.18750465862319773,0.21300365396548346,0.1920567365415885,0.20067130282255044,0.20164459391658004,0.24904427188495026,0.2235216517610218
2023-06-01T00:25:00,0.16928595547213365,0.16271563206896722,0.17714435855843763,0.1608731926707758,0.16185228978348767,0.18764259298580382,0.18017250513515665,0.18631312312594378,0.22491274430630767,0.23720995012895213,0.2266850252541324,0.22233080627970633
2023-06-01T00:30:00,0.15431091660929092,0.14754041274894247,0.1934534873132166,0.15780846093730933,0.17416588877873462,0.22581781481401061,0.24155183962829724,0.23401585891024584,0.2188259925728179,0.21271571384329424,0.24266982898878378,0.24774119954316443
2023-06-01T00:35:00,0.17340401093639796,0.1911922602982304,0.15879412251613695,0.1871257056458779,0.20178216837767063,0.18595551585580194,0.2263015798502045,0.24643236299241747,0.2519795315782932,0.23034907520112044,0.2701275393930569,0.24387090071416423
2023-06-01T00:40:00,0.1947490978011251,0.17317290081859948,0.16262359406673835,0.19054234742968354,0.23875865497094054,0.22567262808614882,0.23288026247203175,0.2475583063834419,0.259635125988818,0.231675037968338,0.2550442289054521,0.2937478508413884
2023-06-01T00:45:00,0.16843872793963974,0.19139305045941668,0.19538141662690403,0.24405278992428306,0.19915841154300037,0.22640966318956943,0.20130732002955914,0.2162904111964585,0.21344899921412955,0.2506285543973079,0.2927159937631958,0.24853051184899733
2023-06-01T00:50:00,0.16277508753311362,0.19095001714458046,0.2372734766324523,0.21509874190875622,0.20725722982992906,0.2536047355936257,0.24293186936731104,0.25387608003530454,0.2747192018397388,0.2772950155507869,0.2780781866011562,0.26783316182927747
2023-06-01T00:55:00,0.18473597693959942,0.19253219486156026,0.20188674648436403,0.24906101573783293,0.22973052530691473,0.2576153400260306,0.26701400107423595,0.2663784498826368,0.2882050773504333,0.24669629946831514,0.31505917472049993,0.31226818657353494
2023-06-01T01:00:00,0.19033936679474295,0.24689243438905814,0.2044008878580293,0.2512849388611863,0.2502577264870923,0.2490342561290053,0.24119367365606253,0.24636723531618684,0.3029519386112298,0.2912199588841027,0.3150796258376231,0.332977549354772
2023-06-01T01:05:00,0.21423019792792122,0.22188976267933969,0.22816460403922117,0.25938308442989666,0.23452166340612243,0.2687087220453218,0.27196867105457045,0.25501844998695067,0.26433086954112056,0.3175785321314335,0.30337580929918306,0.298330822734519
2023-06-01T01:10:00,0.23582026524114144,0.2353450777941863,0.2470672233591656,0.251270432243576,0.2714548347379824,0.28262133257773187,0.2817107051325369,0.29307717110907694,0.28735607693807896,0.28953449478579263,0.3009850601180022,0.2990227594153196
2023-06-01T01:15:00,0.2268301734472881,0.24560057082790124,0.22883254464958133,0.24029368712162597,0.284042335770045,0.278171540268568,0.2926544302445024,0.28139630614798367,0.33144304491443866,0.34303951024445245,0.3216944714844803,0.2969795993060282
2023-06-01T01:20:00,0.20314398906192682,0.2585855693615317,0.24330276558255212,0.2905211679727802,0.2519590135918687,0.3012288449349915,0.30016856055458685,0.28789615164359517,0.33987953816939076,0.33576320609770416,0.30762817341314524,0.36776066009371455
2023-06-01T01:25:00,0.2499193504175626,0.2718056635891901,0.2975307618959497,0.29305842735077475,0.28411375694970664,0.2857846894641434,0.30271002756189463,0.29018297981992397,0.3148236700566148,0.30862594809208405,0.3466810778605839,0.3334415174811156
2023-06-01T01:30:00,0.26893408440924654,0.2941301584280881,0.2695927022852099,0.2920777266588396,0.2673026176287387,0.2889653165458016,0.32017974359231366,0.3381785899063572,0.2919328600124732,0.3350529088948876,0.344913647314619,0.3514597698925876
2023-06-01T01:35:00,0.2798508110286969,0.2552010530919516,0.30928684310563687,0.2676192115723553,0.29341766287398463,0.3293113671970993,0.318701868309849,0.3426012974591181,0.3128333871198506,0.3271472827900324,0.3825918662663656,0.33918415142246267
2023-06-01T01:40:00,0.25313138850290345,0.26429548576977563,0.2678144282195932,0.30451102121444085,0.3381559981591334,0.2905509807924616,0.3258164427891611,0.3327529290181469,0.3649815900638714,0.3511075323382805,0.3454887158676653,0.37423353788499014
2023-06-01T01:45:00,0.2648600728203637,0.29246237237113226,0.3296989738431514,0.3436787181874099,0.33728120186852434,0.28744447177386,0.3597720871964462,0.3535222025966599,0.3734117703732765,0.33915300194633907,0.3822208991485147,0.36680020990339907
2023-06-01T01:50:00,0.3037772510245547,0.31866140926448805,0.29254730458869127,0.29741044028074015,0.3186043259719723,0.3494940997863802,0.3244142903635613,0.3553511748999086,0.36169186497482764,0.3360236948934024,0.3589168386520171,0.3852975696453486
2023-06-01T01:55:00,0.311024657481087,0.3215530322505636,0.28790201364719414,0.33461167758163496,0.3623940156747628,0.3730373485897647,0.36687540003297403,0.34158260828923953,0.3541135534641802,0.39932413398145516,0.3691210072684554,0.38949015918395424
2023-06-01T02:00:00,0.30419163091775325,0.28554361792494454,0.2943156713377193,0.34269843487546175,0.37250885604102235,0.3660441143018001,0.37945378080796105,0.3580900698587615,0.38298440750501306,0.36467038177277883,0.4097321992935975,0.3870461992130396
2023-06-01T02:05:00,0.28785818021148796,0.29335566840915495,0.32790852850293556,0.3699727013853199,0.34957349848829344,0.3678224127512931,0.33818263802756293,0.3892303012095426,0.3547997835255827,0.35439165772126563,0.38732684927488714,0.39502933718588606
2023-06-01T02:10:00,0.31932249665749834,0.34023711228495174,0.3773968154422103,0.34802067298221306,0.39150542743726735,0.3616899362296006,0.40406326492307953,0.36442561269771134,0.3830437779189124,0.39159605348386106,0.40938328088147663,0.40980363551702387
2023-06-01T02:15:00,0.3656507998717433,0.32283329134995636,0.38285725650267327,0.36996803776518156,0.38053087447661343,0.39922566499172785,0.4022924880529045,0.39632525230762883,0.38304747605259565,0.3879228013300843,0.4386683558507427,0.4029668640524624
2023-06-01T02:20:00,0.3621225578838321,0.32936705294523266,0.3511285264902505,0.3387425517813008,0.37030629436880275,0.40180681173687827,0.3871163906226989,0.4120899017666102,0.3900185870649342,0.4092202313220372,0.41599544309407027,0.397231020897818
2023-06-01T02:25:00,0.35197117652859394,0.3798014325296397,0.35080228370526145,0.40442188590119543,0.37666898945548716,0.4010957858288754,0.38130454372132483,0.37638397636443793,0.39223562664452377,0.4112925347076039,0.44334285767230597,0.41667482578158915
2023-06-01T02:30:00,0.36308695379350986,0.34703529718864307,0.39922809870469284,0.3501151254508875,0.38567617784011976,0.3653051010186225,0.4207018417147857,0.398920021121358,0.44044964566738376,0.42427064719017377,0.459466532070036,0.44862791192376655
2023-06-01T02:35:00,0.36583611658028714,0.36549757246340153,0.3611674510157666,0.40954150286262037,0.4001620867621129,0.41462018763139985,0.4191709248097256,0.4424088267360149,0.43896590508458777,0.41339813475237464,0.4506630948954461,0.45301735642895913
2023-06-01T02:40:00,0.3973703462908413,0.35124930919351116,0.3990985416843996,0.3810159887590192,0.41546997633384797,0.39168405570502196,0.4042608819881809,0.44572119469490257,0.41772085818409466,0.4408496599742259,0.46147750391008224,0.49298229449099185
2023-06-01T02:45:00,0.392130823232937,0.3752869012150265,0.3799706842549303,0.4272895613308252,0.4303166054450267,0.4516748778896041,0.4157366325494771,0.4394837977389615,0.4503109479732792,0.4507092343956523,0.4881077218061324,0.49785766478692395
2023-06-01T02:50:00,0.35301901384936735,0.3867741664668608,0.4190428633805077,0.4035011601411359,0.4321153988666028,0.417797387849782,0.43208268276059614,0.4443878660576879,0.44702586094629304,0.4990955190257558,0.44724554189598226,0.491599612611148
2023-06-01T02:55:00,0.38744796443274343,0.41003211004229195,0.4443782820150237,0.4023999597780024,0.42608231355336734,0.42601601410016443,0.43568197395017044,0.43807295335451785,0.47686163957433403,0.4775645874199692,0.4682930743284474,0.4774975314409849
2023-06-01T03:00:00,0.4115228193116376,0.4090074531615031,0.4029376491902321,0.42214713946208604,0.44517014740913585,0.46702178308377423,0.4786029336155212,0.4707550455591846,0.48704042389569147,0.4698888966774634,0.5162513929036985,0.5154604574302794
2023-06-01T03:05:00,0.4281322494126494,0.4002379587588877,0.4395490525258217,0.46641513712701926,0.44312576295867406,0.4858764234193521,0.4588591283336759,0.44801937852143703,0.4967962144589079,0.48691036751195116,0.5068922493163636,0.5027752082977657
2023-06-01T03:10:00,0.4520541578722044,0.40639878541717195,0.42237728980319167,0.46541849112092143,0.4828846350308089,0.47342985070711047,0.47284538028828776,0.4534555014536874,0.47852895171352444,0.4749421687587634,0.5051171492686115,0.5387326101062058
2023-06-01T03:15:00,0.408180532474411,0.4415167396870952,0.4264268559448655,0.48370887169496113,0.4476257395962123,0.49902376621053496,0.4585902719003793,0.46795474155684286,0.4831639187752423,0.4887331797622616,0.5236251037811459,0.5176459116978308
2023-06-01T03:20:00,0.46159872585430356,0.42035701757766103,0.460711787935975,0.4661817532290744,0.4988640433291597,0.447982897320788,0.5158767722422133,0.4673859914612954,0.5321867115701159,0.5037305220420079,0.5438755091651559,0.5523827702731634
2023-06-01T03:25:00,0.45762099472334805,0.4519183144762166,0.44986941481248227,0.46163347717051945,0.4554023482826095,0.5098174995656162,0.5036955384593456,0.4870742344975704,0.5244850520372566,0.5209023426924059,0.5148923950204939,0.5545676124658033
2023-06-01T03:30:00,0.4800136384988176,0.4858967404667025,0.48847043808820445,0.454323042053182,0.5101686119466861,0.4704791273041435,0.49664742614515944,0.5466770564744928,0.5287364544021194,0.5111195092573088,0.5354951661139093,0.5427287520473956
2023-06-01T03:35:00,0.4668622609110788,0.4477999232534315,0.49062629136103875,0.5005398946107535,0.5066232850121737,0.49996163101119,0.5451133043737846,0.509765618722983,0.531836926245011,0.5355624746139813,0.5458673806144957,0.5432708463211128
2023-06-01T03:40:00,0.48724462677421565,0.45544572094535635,0.5073194008356282,0.5173866079707657,0.5319981435517399,0.49488288253526036,0.5033414075362708,0.5169896941070197,0.5630062553930253,0.5634275462828681,0.5789218697662988,0.5602813161972873
2023-06-01T03:45:00,0.5038987602316937,0.46147383699268585,0.5033195568623811,0.5187199994613336,0.5483036207127463,0.5377745247923299,0.5263872617392799,0.5298062436503148,0.5210137237224557,0.532950092754757,0.5876255187892256,0.5755873452789009
2023-06-01T03:50:00,0.4928477537975302,0.4619674475966117,0.5278011949738594,0.5155799006629945,0.5386498187724559,0.5452464522716142,0.5674448327712589,0.5692834233806067,0.5359196140293175,0.5435251711401348,0.573775802372645,0.590138096147067
2023-06-01T03:55:00,0.4929722468547998,0.5211350450668868,0.5432069254639493,0.5413171790775035,0.5146072727587864,0.52607585336739,0.5234174327588823,0.5539314641392564,0.5404749021519987,0.5868788688623966,0.6104474600218677,0.6046821644950058
