Time,Horizon_1,Horizon_2,Horizon_3,Horizon_4,Horizon_5,Horizon_6,Horizon_7,Horizon_8,Horizon_9,Horizon_10,Horizon_11,Horizon_12
2023-06-01T00:00:00,1.0912801296254315,1.2459730341194424,1.2182190058185483,1.1714789348222274,1.1489570575124362,1.118811363777589,1.1006684258605346,1.1509386713917178,1.1287013587992771,1.0123323773021844,1.048267686005617,1.1388100828857448
2023-06-01T00:05:00,1.2403385482060243,1.147714549504274,1.1281375944399044,1.086163900059549,1.1061504035249092,1.1555792374853056,1.0304880844635294,1.0582558897737466,1.1066377434265278,1.1012808437997075,1.061087293012239,0.9877694748857448
2023-06-01T00:10:00,1.2241166882854402,1.2074446173055025,1.2286740349516314,1.1852671874526617,1.203366277263441,1.1889726569973313,1.2053661389177486,1.0580692216395806,1.1466151417878743,1.0695433441810391,1.1037813463328727,1.0874728802322347
2023-06-01T00:15:00,1.1443716294872968,1.0984101520870864,1.2411373234225815,1.0432786956341822,1.1407626547075649,1.1650003400640632,1.0799332155049963,1.0983195889860151,1.0595104864464966,0.998500157685352,1.0619542262721415,0.9710358618945025
2023-06-01T00:20:00,1.0931955759235785,1.102733246860523,1.1508903458745308,1.156657719940628,1.169201780385667,1.0427882597359024,1.013567263136245,0.9923260560290048,1.1222466872755383,1.0273460922931998,0.9518034630301705,1.1173162903003167
2023-06-01T00:25:00,1.1492766472837088,1.2056340696520924,1.14018919777336,1.1313857016832631,1.1758486223958213,1.1197945889472758,1.1096736569493306,1.117120525563361,1.0351061676502238,1.121713083108342,0.9892294275789019,1.081436899021096
2023-06-01T00:30:00,1.05309298052618,1.1446072072950981,1.034639617437612,1.0314581524971456,1.0131685765025846,1.0146383960332486,1.00637633548072,0.9823766788736518,1.00113213905238,1.0147227631473508,1.0059113617586972,1.0137437980622923
2023-06-01T00:35:00,1.1231061196119962,1.0777013736626986,1.115052126269115,1.024586448763224,1.1184969105028628,1.1602849228913665,1.0054136494496941,1.0272630752180207,1.0777680620622205,1.0541341321741902,0.9242668169667636,1.1176376384079465
2023-06-01T00:40:00,1.0847560604302484,1.0565466594761004,1.0531923002397319,1.1335014878955814,1.0709566866586278,0.984554099986553,0.9632249252988483,1.0505503323902634,0.9858263425812765,1.1164074330471088,1.1101911495280414,1.044310290364107
2023-06-01T00:45:00,1.0417408403592807,1.072237684351679,1.1594843741640406,1.0952776774921673,1.00647706283471,1.1291108208344267,1.0620487209295961,1.0926622038535803,1.058244859301774,1.1022121237297577,1.0832731748336784,0.9188689838118681
2023-06-01T00:50:00,1.0567875289597934,1.1011827613843619,1.0982723409190072,1.1492222224650952,1.059977429339079,1.0148222912331892,1.0467593236186516,1.0702526972150468,1.0527663668877125,0.944618243395583,0.9966980725002368,0.9107863183373411
2023-06-01T00:55:00,1.0101283180426701,0.9851542201641961,1.0271114442396554,1.0512475162063315,1.0404200430496031,1.136587321487181,1.0503683412317724,0.9713112074312013,0.9675581714150916,1.0751721248904342,1.0266230627852264,0.9823717182157213
2023-06-01T01:00:00,1.0051534036439846,1.0153060904215838,1.0407074342177305,0.968906603261615,1.1371210471656208,0.9717532354643884,0.9643317480491758,1.026889287803373,0.9065987037567949,1.025144896682493,1.0106439308505286,0.9170736636806823
2023-06-01T01:05:00,0.9768494060564596,0.9483396708972313,0.9641285758250013,1.0933088792096455,0.9229842217296661,0.9292722918169325,0.9921918451810621,0.9229056028729261,1.0350114468116822,0.9917750105928422,1.0532470806417429,1.0085666840982208
2023-06-01T01:10:00,1.0436618486427343,1.1427912134683698,1.0673772622924054,1.0766372445490315,0.9445139272517049,0.9906490125787251,1.0998259527368408,0.9046500320885227,0.9335553252068641,1.002855806258997,0.9906582400362732,0.9953094875452964
2023-06-01T01:15:00,0.9913115782363846,0.9611641983921551,1.0328767714478102,1.0759326756766863,0.9315234655747375,1.0577196348453928,0.9911018452037272,0.8965827452475298,0.8659230839488596,1.0614209663557017,0.8636014576050284,0.9301039537232917
2023-06-01T01:20:00,0.9586864299190254,1.1017357135508152,0.9420668312503414,0.9387937393072463,1.100208582658773,0.9189028877211032,0.9883716498720944,1.048104743408209,0.9689125635193127,1.0151879234082024,0.9469179045103646,0.8353228860839693
2023-06-01T01:25:00,1.008652350155656,0.9873447573350702,0.9274163169776438,1.076126778392174,0.9719516530016009,1.0119655697810093,0.880366768860796,1.0344263912053135,1.015417868856308,0.9054641630346935,0.9172538557223487,0.9984617722980403
2023-06-01T01:30:00,0.9350613727760216,0.9618009856085121,1.075583302257329,0.9960191862393807,0.8910177989252271,0.898429143599327,1.0030382129166977,0.8823183431940687,0.9041716739000292,0.9847067760150863,0.9975824910796576,0.8651463067388929
2023-06-01T01:35:00,0.9204263117445659,0.9103089201710265,0.9107925939590805,1.030219779866695,0.9899744970426252,0.9666337628326541,0.925134133589326,0.9656397789770891,0.9286986141748745,0.9796227174625421,0.8501510054546637,0.9049712830328484
2023-06-01T01:40:00,0.9196999235202186,0.996283901226032,0.9633360594840468,0.866358546492848,0.917992594683437,0.8844138484277966,0.9729620196181308,0.9785216017870982,0.9662498804023634,0.9434723884155933,0.9731896707705928,0.929308341788581
2023-06-01T01:45:00,0.9553013832116449,0.9167786086473035,0.9322576933050246,0.8697808158947543,0.8677750273955747,0.9035771608567488,0.8567897465205243,0.9908678551079753,0.8171994652243937,0.8845317923107275,0.9369879778151973,0.78497333748603
2023-06-01T01:50:00,0.9008053026631511,0.9020344836453119,0.9519548722130164,0.9507516342642922,0.9977070870261,0.9175330776254753,0.8148200797214102,0.961590386973774,0.8160857133480717,0.8554949348268005,0.8547328515063972,0.962574675262498
2023-06-01T01:55:00,1.0435748019412965,0.9808707216602631,0.9114149566864227,0.9669484957335772,0.8374046740980221,0.9476045900011996,0.960408520421582,0.8416075622981001,0.7894688888770963,0.8031657577446975,0.9268940648578825,0.8221291851362786
2023-06-01T02:00:00,1.0182454067521678,0.9611239508138961,0.9402454606575129,0.8330376510057883,0.8505673005618191,0.830302272474207,0.9405557716736965,0.8568846732287599,0.9250571787932812,0.7933923633089333,0.897327674805484,0.9030103155150209
2023-06-01T02:05:00,0.9230299053608426,0.9110367781953528,0.9088541523399365,0.9655730252409085,0.988606073918294,0.9492773798462268,0.9634631548416311,0.8774462753790784,0.8430051132046831,0.9038933813762154,0.7973685053789599,0.8594668712652666
2023-06-01T02:10:00,0.9760900554199146,0.9132194428305164,0.8514290606659214,0.8256377812050983,0.9315728545810611,0.865721699112861,0.8143023575348852,0.7743733630861264,0.8881566094499854,0.7932137336727842,0.7649495921939526,0.9266760520409238
2023-06-01T02:15:00,0.8545531369480792,0.9484775679654327,0.991580741045632,0.8357873619011159,0.8467512058157046,0.8278291371230598,0.7856473956608834,0.7921208121602846,0.8758867914538994,0.8322635664690504,0.854784347817218,0.7940081088560608
2023-06-01T02:20:00,0.8999072112703673,0.9051181830389746,0.9048970184206789,0.8515907195247792,0.8342643050530929,0.8674820448888663,0.7985665595968147,0.955759460344813,0.857559628502512,0.7355748875276953,0.8584863166956141,0.7241616935957412
