Time,Power (MW)
2023-06-01T00:00:00,0.0004654083603627076
2023-06-01T00:05:00,0.007176576743431389
2023-06-01T00:10:00,0.013418442521604654
2023-06-01T00:15:00,0.019787004563086515
2023-06-01T00:20:00,0.02677432579167681
2023-06-01T00:25:00,0.0320630804828094
2023-06-01T00:30:00,0.04010417887504064
2023-06-01T00:35:00,0.04563071074937518
2023-06-01T00:40:00,0.052519327880332735
2023-06-01T00:45:00,0.0595292285459227
2023-06-01T00:50:00,0.0658845091177627
2023-06-01T00:55:00,0.07102214284731569
2023-06-01T01:00:00,0.07863180462772278
2023-06-01T01:05:00,0.0858155331385302
2023-06-01T01:10:00,0.09206386606300293
2023-06-01T01:15:00,0.09819595819613917
2023-06-01T01:20:00,0.10403448732524533
2023-06-01T01:25:00,0.11152908212826765
2023-06-01T01:30:00,0.11727233854128548
2023-06-01T01:35:00,0.1249773665474566
2023-06-01T01:40:00,0.13146771694963635
2023-06-01T01:45:00,0.1371201572092244
2023-06-01T01:50:00,0.14357548018886251
2023-06-01T01:55:00,0.15028941103122648
2023-06-01T02:00:00,0.15735610276555673
2023-06-01T02:05:00,0.162918836106656
2023-06-01T02:10:00,0.16916003191124745
2023-06-01T02:15:00,0.1757140587418497
2023-06-01T02:20:00,0.18260571121876254
2023-06-01T02:25:00,0.1897255166096363
2023-06-01T02:30:00,0.1966734017632988
2023-06-01T02:35:00,0.2020477688971018
2023-06-01T02:40:00,0.20915618406370243
2023-06-01T02:45:00,0.21624683374057022
2023-06-01T02:50:00,0.22245399103936142
2023-06-01T02:55:00,0.22840199770153694
2023-06-01T03:00:00,0.2346195769657731
2023-06-01T03:05:00,0.24139085668596033
2023-06-01T03:10:00,0.24889988983148573
2023-06-01T03:15:00,0.25444447301329143
2023-06-01T03:20:00,0.2616842379436176
2023-06-01T03:25:00,0.2681938685544983
2023-06-01T03:30:00,0.2735416192740874
2023-06-01T03:35:00,0.2813236899774119
2023-06-01T03:40:00,0.28695742674708313
2023-06-01T03:45:00,0.29438367600333765
2023-06-01T03:50:00,0.30061697972229295
2023-06-01T03:55:00,0.30601356553345704
2023-06-01T04:00:00,0.31287075460377783
2023-06-01T04:05:00,0.3207119811737475
2023-06-01T04:10:00,0.3273408716249292
2023-06-01T04:15:00,0.3330817496075531
2023-06-01T04:20:00,0.3402452127355453
2023-06-01T04:25:00,0.34575808684387666
2023-06-01T04:30:00,0.35220248711374097
2023-06-01T04:35:00,0.35948063146491643
2023-06-01T04:40:00,0.36467499955671734
2023-06-01T04:45:00,0.37292364763901503
2023-06-01T04:50:00,0.3787236630202474
